_source_id,managed_objects,alarm_type,probable_cause,perceived_severity,state,created_at,updated_at,closed_at,additional_information
r5cwap1t,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:42:44.000Z,,,
5l0iob24,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:42:51.000Z,,,
hfc96beg,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:42:59.000Z,,,
cihk505i,vdu_sbdns.vnfc_sbdns2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:43:05.000Z,,,
6j8hovbz,vdu_sblg.sbc_register_error_from_core_network_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:43:07.000Z,,,
s96wog2c,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:43:12.000Z,2025-04-05T04:44:04.000Z,,
ww4m3dml,vdu_mtlg.tr_MMTelMobileRegistrationRegisterTotal_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:43:16.000Z,,,
gg944wpa,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:43:24.000Z,,,
xvfq1z2d,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:43:27.000Z,2025-04-05T04:43:43.000Z,2025-04-05T04:50:43.000Z,
4hnwn84n,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T04:43:29.000Z,2025-04-05T04:43:56.000Z,,
cnc7gm03,vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:43:31.000Z,,,
3zve5ckt,vdu_sblg.vnfc_sblg1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:43:33.000Z,,,
8giwnstw,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:43:42.000Z,,,
4m5r2a23,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:43:51.000Z,2025-04-05T04:44:33.000Z,,
0yyayxyk,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:43:59.000Z,,,
rwqr2mj3,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:44:04.000Z,,,
nqnuftay,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:44:11.000Z,2025-04-05T04:44:31.000Z,2025-04-05T05:21:04.000Z,
kmvlsxyz,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T04:44:11.000Z,2025-04-05T04:44:19.000Z,2025-04-05T05:30:30.000Z,
n0x7am8b,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:44:14.000Z,,,
ttg57ncm,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:44:20.000Z,,,
yh8chaz7,vdu_sblg.tr_sbcAARMediaBearerSuccRate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:44:22.000Z,,,
oithgj0g,vdu_sblg.tr_sbcCounterSipPaToREGISTERInc_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:44:22.000Z,2025-04-05T04:44:27.000Z,,
e1dhq2hb,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:44:28.000Z,,,
wx75e9fx,vdu_cslg.tr_scscfTotalUserActive_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T04:44:29.000Z,,,
072y0g7o,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:44:32.000Z,,,
zbo5fus3,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:44:32.000Z,,,
3r4c886g,vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T04:44:38.000Z,2025-04-05T04:45:36.000Z,,
s2atag48,vdu_cslg.tr_scscfTotalInitialRegisterRequest_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T04:44:44.000Z,2025-04-05T04:44:54.000Z,2025-04-05T05:30:24.000Z,
3wuw2eu3,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:44:49.000Z,,,
5aq4zee3,vdu_cslg.tr_scscfTerminatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:44:51.000Z,,,
s9cydpqv,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T04:44:58.000Z,2025-04-05T04:45:27.000Z,2025-04-05T05:11:23.000Z,
1zgcxzwa,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:44:58.000Z,,,
gty2s3fy,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T04:45:00.000Z,2025-04-05T04:45:06.000Z,2025-04-05T05:22:12.000Z,
0ds2v02n,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T04:45:00.000Z,2025-04-05T04:45:05.000Z,2025-04-05T05:17:33.000Z,
sl7ylwdn,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:45:07.000Z,,,
hazjpqec,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T04:45:12.000Z,2025-04-05T04:45:46.000Z,,
ta7b3u2k,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:59:30.000Z,,,
qgqb1125,vdu_mtdns.vnfc_mtdns3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T04:59:39.000Z,2025-04-05T04:59:45.000Z,2025-04-05T05:36:58.000Z,
h0qmjcz7,vdu_sblg.tr_sbcTotalClientConnections_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T04:59:43.000Z,,,
6t5uijzu,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T04:59:44.000Z,,,
9e78kcj8,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T04:59:51.000Z,,,
ssvy9hwo,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T05:00:00.000Z,2025-04-05T05:00:53.000Z,,
7nvvoev8,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T05:00:07.000Z,2025-04-05T05:00:21.000Z,,
9f6oozgv,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:00:14.000Z,,,
owjqjbzl,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T05:00:17.000Z,,,
qsp3vpzy,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-05T05:00:19.000Z,,,
40af5nq2,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:00:28.000Z,,,
i6dwiaxn,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T05:00:31.000Z,,,
x35fl0hs,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-05T05:00:40.000Z,,,
3kez8pvm,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T05:00:48.000Z,2025-04-05T05:00:58.000Z,2025-04-05T05:08:11.000Z,
9t5ue3mm,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T05:00:51.000Z,2025-04-05T05:01:21.000Z,2025-04-05T05:59:43.000Z,
k9s2n3ao,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:00:52.000Z,,,
1j7mwuki,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-05T05:00:56.000Z,2025-04-05T05:01:03.000Z,,
m5vpl9do,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T05:01:04.000Z,2025-04-05T05:01:12.000Z,2025-04-05T05:16:39.000Z,
0dpznyhq,vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T05:01:06.000Z,,,
ws7whgfi,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:01:06.000Z,,,
qdm41icb,vdu_sblg.tr_sbcCounterTotAudioMtSession_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T05:01:09.000Z,,,
ktcovz0f,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T05:01:18.000Z,2025-04-05T05:01:48.000Z,2025-04-05T05:08:34.000Z,
r8r9abmt,vdu_mgw.vnfc_mgw1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T05:01:27.000Z,,,
gl55ov87,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T05:01:31.000Z,,,
67tpc1ns,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T05:01:35.000Z,2025-04-05T05:02:10.000Z,,
c51l3dwi,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T05:01:36.000Z,2025-04-05T05:02:02.000Z,2025-04-05T05:38:02.000Z,
c0lmnru3,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T05:01:38.000Z,2025-04-05T05:02:22.000Z,,
006az2bz,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T05:01:39.000Z,2025-04-05T05:02:06.000Z,2025-04-05T05:16:31.000Z,
tkwaj0yj,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T05:01:40.000Z,,,
q4saf6yw,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T05:11:52.000Z,2025-04-05T05:12:04.000Z,,
a56673ei,vdu_mtsip.vnfc_mtsip1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:11:55.000Z,,,
4ra9poz9,vdu_mtdb.vnfc_mtdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-05T05:12:04.000Z,2025-04-05T05:12:20.000Z,,
1ujssuh3,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:12:08.000Z,,,
epdtzfsv,vdu_scsip.vnfc_scsip3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T05:12:15.000Z,,,
tlwzsrhv,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T05:12:24.000Z,,,
wkeecwrp,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:12:26.000Z,,,
ymlwl9gs,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-05T05:12:28.000Z,2025-04-05T05:12:47.000Z,2025-04-05T05:20:13.000Z,
dj4q8m80,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-05T05:12:35.000Z,2025-04-05T05:13:05.000Z,,
11ieoehr,vdu_ipsmdia.vnfc_ipsmdia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:12:41.000Z,,,
jvn7b9j5,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:12:43.000Z,,,
4h3svx9w,vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:12:50.000Z,,,
5idcktrz,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:12:53.000Z,,,
ogv1jv7r,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-05T05:12:59.000Z,,,
87du4tk9,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-05T05:13:08.000Z,2025-04-05T05:14:05.000Z,,
gve5f6rq,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T05:13:17.000Z,2025-04-05T05:13:31.000Z,,
xn2j1tvk,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T05:13:24.000Z,2025-04-05T05:13:33.000Z,2025-04-05T05:42:04.000Z,
sob9b2ei,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T05:13:29.000Z,2025-04-05T05:13:41.000Z,,
410nvvr0,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T05:13:34.000Z,2025-04-05T05:13:46.000Z,,
im08125j,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T05:13:36.000Z,2025-04-05T05:14:23.000Z,,
7elgy49s,vdu_cssips.vnfc_cssips10,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T05:13:45.000Z,,,
03hjltxn,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T05:13:46.000Z,2025-04-05T05:13:56.000Z,2025-04-05T05:18:02.000Z,
9el1xuhi,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:13:52.000Z,,,
d1rh2c85,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T05:13:59.000Z,2025-04-05T05:14:25.000Z,2025-04-05T05:42:05.000Z,
na2gmidn,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T05:14:02.000Z,2025-04-05T05:14:30.000Z,2025-04-05T05:25:36.000Z,
5ptfh693,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T05:14:08.000Z,2025-04-05T05:14:23.000Z,2025-04-05T06:00:12.000Z,
n1nct6t9,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,CLEARED,2025-04-05T05:14:11.000Z,2025-04-05T05:14:34.000Z,2025-04-05T05:39:43.000Z,
vou6ap0f,vdu_mtlg.vnfc_mtlg5,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-05T05:14:20.000Z,,,
oofpp9gz,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T05:14:21.000Z,2025-04-05T05:15:20.000Z,,
78p0opvv,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:14:27.000Z,,,
tkf0n8fc,vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T05:14:36.000Z,,,
ib71wed1,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-05T05:14:38.000Z,2025-04-05T05:15:05.000Z,,
59s55s4x,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:14:41.000Z,,,
92d77cvs,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T05:14:43.000Z,,,
wrf27tt2,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-05T05:14:52.000Z,2025-04-05T05:15:10.000Z,,
kulevsda,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T05:14:58.000Z,2025-04-05T05:15:27.000Z,2025-04-05T05:23:33.000Z,
a5sgcidq,vdu_sblg.tr_sbcCounterSipPaToREGISTERInc_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T05:15:04.000Z,2025-04-05T05:15:36.000Z,,
wypijwox,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T05:15:06.000Z,2025-04-05T05:15:15.000Z,2025-04-05T06:04:47.000Z,
jgr0q9bu,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T05:15:07.000Z,2025-04-05T05:15:13.000Z,2025-04-05T06:08:12.000Z,
aj46yxrc,vdu_cslg.tr_scscfTotalInitialRegisterRequest_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:15:12.000Z,,,
u4fsrn3d,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-05T05:15:12.000Z,2025-04-05T05:15:19.000Z,,
t1b517hs,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:15:13.000Z,,,
j88ozayq,vdu_udia.vnfc_udia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-05T05:15:16.000Z,,,
y14wjwcp,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-05T05:15:23.000Z,2025-04-05T05:15:30.000Z,2025-04-05T05:57:42.000Z,
2wz8fq5o,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T05:15:31.000Z,2025-04-05T05:15:53.000Z,,
w02i4u9k,vdu_csdip.vnfc_csdip1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T05:15:32.000Z,2025-04-05T05:15:55.000Z,2025-04-05T06:07:02.000Z,
02vmncfh,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T05:15:40.000Z,,,
xxiad64j,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-05T05:15:49.000Z,2025-04-05T05:16:17.000Z,2025-04-05T05:59:05.000Z,
s984frk7,vdu_csdb.vnfc_csdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T05:15:50.000Z,2025-04-05T05:16:05.000Z,,
mzzxgo19,vdu_mtdia.vnfc_mtdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-05T05:24:07.000Z,2025-04-05T05:24:44.000Z,,
nxilu27h,vdu_mtdia.vnfc_mtdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T05:24:14.000Z,2025-04-05T05:25:13.000Z,,
2spafvwa,vdu_sbsipc.vnfc_sbsipc2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-05T05:24:23.000Z,,,
n2mko35l,vdu_mtdia.vnfc_mtdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:24:23.000Z,,,
jy2o4yc7,vdu_mtdia.vnfc_mtdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-05T05:24:30.000Z,2025-04-05T05:24:54.000Z,2025-04-05T05:26:44.000Z,
fijt0049,vdu_cslg.tr_scscfTerminatingInviteToAs_increase_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-05T05:24:38.000Z,,,
prqsvm03,vdu_mtdia.vnfc_mtdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-05T05:24:47.000Z,2025-04-05T05:25:31.000Z,,
0yx16g6f,vdu_mtdia.vnfc_mtdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-05T05:24:51.000Z,,,
